customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-36 months,TenureGroup_37-48 months,TenureGroup_49-60 months,TenureGroup_61-72 months
5138-WVKYJ,0,0,0,0,10,1,Yes,Yes,No,No,No,Yes,Yes,0,98.55,1008.55,1,100.85499999999999,0,0,1,0,0,1,0,0,0,0,0,0
4018-PPNDW,1,0,1,1,61,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.1,1551.6,0,25.43606557377049,0,1,0,1,0,0,1,0,0,0,0,1
1635-FJFCC,1,0,0,0,5,1,No,No,No,No,No,No,No,1,44.05,202.15,0,40.43,0,0,0,0,1,0,0,0,0,0,0,0
2499-AJYUA,1,1,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,110.8,7882.25,0,109.47569444444444,0,1,1,0,1,0,0,0,0,0,0,1
6919-ELBGL,0,1,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,114.95,8196.4,0,113.83888888888889,0,1,1,0,0,0,0,0,0,0,0,1
3966-HRMZA,1,1,0,0,3,1,No,No,No,Yes,No,No,No,0,75.05,202.9,0,67.63333333333334,0,0,1,0,0,0,1,0,0,0,0,0
6425-JWTDV,0,0,1,0,48,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.25,855.1,0,17.814583333333335,0,1,0,1,0,0,1,0,0,1,0,0
8405-IGQFX,1,0,0,0,63,1,No,No,No,Yes,Yes,Yes,No,1,90.05,5817.0,0,92.33333333333333,1,0,1,0,1,0,0,0,0,0,0,1
8224-IVVPA,1,0,0,0,27,1,No,Yes,Yes,No,No,No,No,1,56.7,1652.95,0,61.220370370370375,0,0,0,0,0,0,1,0,1,0,0,0
9477-LGWQI,0,0,1,1,70,1,No,Yes,Yes,Yes,No,Yes,Yes,1,80.15,5600.15,0,80.00214285714286,0,1,0,0,1,0,0,0,0,0,0,1
1410-RSCMR,0,0,1,1,7,1,No,Yes,No,Yes,Yes,No,Yes,1,71.35,515.75,0,73.67857142857143,0,0,0,0,1,0,0,0,0,0,0,0
0139-IVFJG,1,0,1,0,2,1,No,Yes,Yes,No,No,Yes,No,0,90.35,190.5,0,95.25,0,0,1,0,0,1,0,0,0,0,0,0
6683-VLCTZ,0,1,0,0,20,1,Yes,No,No,Yes,No,Yes,Yes,1,98.55,1842.8,1,92.14,0,0,1,0,0,1,0,1,0,0,0,0
5730-DBDSI,0,0,0,0,66,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,1253.8,0,18.996969696969696,0,1,0,1,0,0,0,0,0,0,0,1
0030-FNXPP,1,0,0,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,57.2,0,19.066666666666666,0,0,0,1,0,0,1,0,0,0,0,0
2189-WWOEW,1,0,0,1,15,1,No,No,Yes,No,No,No,Yes,1,85.9,1269.55,1,84.63666666666667,0,0,1,0,0,0,0,1,0,0,0,0
5684-FJVYR,1,0,1,1,72,1,Yes,Yes,Yes,No,Yes,No,No,1,90.35,6563.4,0,91.15833333333333,0,1,1,0,0,0,0,0,0,0,0,1
4013-GUXND,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.8,20.8,0,20.8,0,0,0,1,0,0,1,0,0,0,0,0
1894-IGFSG,1,0,0,0,22,1,No,No,No,No,No,Yes,Yes,0,89.25,1907.85,1,86.72045454545454,0,0,1,0,0,1,0,1,0,0,0,0
7379-POKDZ,0,0,1,0,3,1,No,No,No,No,No,No,No,1,70.3,208.85,1,69.61666666666666,0,0,1,0,0,1,0,0,0,0,0,0
1266-NZYUI,1,0,1,1,72,1,Yes,Yes,No,Yes,Yes,No,No,0,66.85,4758.8,0,66.09444444444445,0,1,0,0,0,0,0,0,0,0,0,1
7969-FFOWG,0,0,1,1,65,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,1292.6,0,19.886153846153846,0,1,0,1,0,0,1,0,0,0,0,1
4718-DHSMV,1,0,0,0,11,0,No phone service,No,No,No,No,Yes,No,1,35.8,363.15,0,33.01363636363636,0,0,0,0,0,0,1,0,0,0,0,0
5175-WLYXL,0,0,0,0,22,1,Yes,No,Yes,No,No,No,No,1,78.85,1600.25,0,72.73863636363636,0,0,1,0,0,0,1,1,0,0,0,0
7817-OMJNA,0,0,0,0,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,275.7,0,19.692857142857143,1,0,0,1,0,0,0,1,0,0,0,0
8728-SKJLR,0,0,0,0,41,1,No,No,No,No,Yes,No,No,1,74.25,3089.1,0,75.34390243902439,0,0,1,0,0,1,0,0,0,1,0,0
3137-NYQQI,0,0,1,0,17,1,No,Yes,Yes,No,No,No,Yes,0,64.8,1175.6,0,69.15294117647058,1,0,0,0,0,0,1,1,0,0,0,0
7706-DZNKK,0,0,0,0,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.45,237.3,0,21.572727272727274,0,0,0,1,1,0,0,0,0,0,0,0
0236-HFWSV,0,0,0,0,15,1,Yes,No,No,No,No,Yes,Yes,1,93.35,1444.65,1,96.31,0,0,1,0,0,1,0,1,0,0,0,0
3900-AQPHZ,1,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,19.9,1,19.9,0,0,0,1,0,0,1,0,0,0,0,0
5842-POCOP,1,0,1,0,5,1,No,Yes,No,Yes,No,No,Yes,1,88.9,454.15,1,90.83,0,0,1,0,0,0,1,0,0,0,0,0
2037-XJFUP,0,0,1,0,33,1,No,No,No,Yes,No,Yes,Yes,1,95.8,3036.75,1,92.02272727272727,1,0,1,0,0,1,0,0,1,0,0,0
8823-RLPWL,1,0,1,0,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,110.65,8065.65,0,112.02291666666666,0,1,1,0,1,0,0,0,0,0,0,1
9505-SQFSW,1,0,1,1,3,0,No phone service,No,Yes,No,No,No,Yes,0,40.3,92.5,0,30.833333333333332,0,0,0,0,0,0,1,0,0,0,0,0
7314-OXENN,0,0,0,0,2,1,Yes,No,Yes,No,No,No,No,1,82.0,184.65,1,92.325,0,0,1,0,0,1,0,0,0,0,0,0
3758-CKOQL,1,0,1,0,59,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,107.0,6152.3,0,104.27627118644068,1,0,1,0,1,0,0,0,0,0,1,0
0322-CHQRU,0,0,0,0,2,1,No,No,No,No,No,No,No,0,45.35,89.5,1,44.75,0,0,0,0,0,1,0,0,0,0,0,0
5676-CFLYY,0,0,1,1,71,1,No,No,Yes,No,Yes,Yes,Yes,1,73.35,5154.5,0,72.59859154929578,0,1,0,0,1,0,0,0,0,0,0,1
7521-AFHAB,1,0,1,1,5,1,No,No,No,No,No,No,No,0,44.8,220.45,0,44.089999999999996,0,0,0,0,0,0,1,0,0,0,0,0
0285-INHLN,0,0,1,1,27,1,No,Yes,Yes,No,No,No,No,1,54.75,1510.3,0,55.93703703703704,0,0,0,0,1,0,0,0,1,0,0,0
4678-DVQEO,1,0,0,0,1,1,No,No,No,No,Yes,No,No,1,52.2,52.2,1,52.2,0,0,0,0,0,1,0,0,0,0,0,0
5125-CNDSP,0,0,0,1,63,0,No phone service,Yes,Yes,No,Yes,No,No,1,40.6,2588.95,0,41.09444444444444,1,0,0,0,0,0,0,0,0,0,0,1
0691-IFBQW,1,1,0,0,46,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,110.0,4874.8,1,105.97391304347826,1,0,1,0,0,1,0,0,0,1,0,0
4992-LTJNE,0,0,1,1,72,1,Yes,Yes,No,No,No,No,No,0,55.3,3983.6,0,55.327777777777776,0,1,0,0,0,0,0,0,0,0,0,1
2202-OUTMO,1,0,1,0,34,1,Yes,Yes,No,No,Yes,No,No,1,60.85,2003.6,0,58.92941176470588,0,0,0,0,0,0,0,0,1,0,0,0
0810-BDHAW,1,0,1,1,24,1,Yes,Yes,Yes,No,No,Yes,Yes,0,78.4,1832.4,0,76.35000000000001,1,0,0,0,0,1,0,1,0,0,0,0
0229-LFJAF,0,0,0,0,72,1,Yes,Yes,Yes,Yes,Yes,No,No,0,69.65,4908.25,0,68.17013888888889,0,1,0,0,0,0,0,0,0,0,0,1
7131-ZQZNK,1,0,1,1,60,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,0,59.85,3590.2,0,59.836666666666666,0,1,0,0,1,0,0,0,0,0,1,0
3442-ZHHCC,0,0,0,0,68,1,Yes,Yes,Yes,Yes,No,No,Yes,1,76.9,5023.0,0,73.86764705882354,1,0,0,0,1,0,0,0,0,0,0,1
5726-CVNYA,1,0,1,1,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.85,146.6,0,18.325,0,1,0,1,0,0,1,0,0,0,0,0
9871-ELEYA,1,0,0,1,34,1,No,Yes,No,Yes,Yes,Yes,No,0,67.65,2339.3,0,68.8029411764706,0,1,0,0,1,0,0,0,1,0,0,0
4257-GAESD,1,0,0,0,6,0,No phone service,No,No,No,No,Yes,Yes,0,45.0,298.7,0,49.78333333333333,0,0,0,0,1,0,0,0,0,0,0,0
5173-WXOQV,0,0,1,0,2,1,No,No,Yes,No,Yes,No,Yes,1,64.2,143.65,0,71.825,0,0,0,0,0,0,1,0,0,0,0,0
2040-OBMLJ,0,0,0,0,31,1,Yes,No,No,No,Yes,No,No,0,81.7,2548.65,0,82.21451612903226,1,0,1,0,1,0,0,0,1,0,0,0
6286-ZHAOK,1,0,1,1,20,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.55,507.4,0,25.369999999999997,0,0,0,1,0,0,0,1,0,0,0,0
3807-XHCJH,1,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,20.0,0,20.0,0,0,0,1,0,1,0,0,0,0,0,0
3009-JWMPU,0,0,0,0,62,1,Yes,No,No,Yes,No,Yes,Yes,1,96.75,6125.4,1,98.79677419354839,1,0,1,0,0,1,0,0,0,0,0,1
5671-RQRLP,1,1,1,0,70,1,Yes,No,No,No,No,No,No,1,75.65,5411.4,0,77.30571428571427,0,1,1,0,1,0,0,0,0,0,0,1
1450-GALXR,1,0,0,0,10,1,Yes,No,No,No,Yes,Yes,Yes,1,98.5,1058.25,1,105.825,0,0,1,0,0,1,0,0,0,0,0,0
8859-AXJZP,0,0,1,1,39,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,23.8,903.8,0,23.174358974358974,0,1,0,1,0,0,1,0,0,1,0,0
3174-AKMAS,1,0,1,0,46,1,No,No,Yes,No,Yes,Yes,No,1,64.2,3009.5,0,65.42391304347827,0,1,0,0,1,0,0,0,0,1,0,0
3138-BKYAV,0,0,0,0,6,1,No,No,Yes,No,No,Yes,No,1,85.35,489.45,1,81.575,0,0,1,0,0,1,0,0,0,0,0,0
9926-PJHDQ,1,0,1,1,72,1,Yes,No,No,Yes,No,Yes,Yes,1,76.8,5468.45,0,75.95069444444444,0,1,0,0,0,0,0,0,0,0,0,1
7382-DFJTU,0,0,0,0,18,1,No,No,No,Yes,Yes,No,No,0,55.2,1058.1,0,58.78333333333333,0,0,0,0,1,0,0,1,0,0,0,0
2798-NYLMZ,0,0,1,0,71,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,108.55,7616.0,0,107.26760563380282,0,1,1,0,1,0,0,0,0,0,0,1
4289-DTDKW,0,0,1,0,40,1,Yes,No,Yes,No,No,Yes,Yes,1,101.3,4113.1,1,102.82750000000001,0,0,1,0,0,1,0,0,0,1,0,0
1820-TQVEV,0,0,0,0,1,1,No,No,No,No,No,No,No,1,69.55,69.55,1,69.55,0,0,1,0,0,1,0,0,0,0,0,0
2239-JALAW,0,0,0,0,58,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.25,6017.65,1,103.75258620689655,1,0,1,0,0,0,0,0,0,0,1,0
4853-RULSV,0,0,0,0,70,1,Yes,Yes,No,No,Yes,Yes,Yes,1,104.0,7250.15,1,103.57357142857143,0,1,1,0,1,0,0,0,0,0,0,1
8098-TDCBU,1,0,1,0,42,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.25,1108.2,0,26.385714285714286,0,1,0,1,0,1,0,0,0,1,0,0
3551-GAEGL,0,0,1,1,34,0,No phone service,Yes,No,No,No,No,No,0,30.4,938.65,0,27.60735294117647,1,0,0,0,0,0,0,0,1,0,0,0
4785-NKHCX,0,1,0,0,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,94.15,0,18.830000000000002,0,0,0,1,0,0,0,0,0,0,0,0
3196-NVXLZ,1,0,0,0,25,1,Yes,No,No,No,No,Yes,No,1,84.6,2088.05,0,83.522,0,0,1,0,0,0,1,0,1,0,0,0
6275-YDUVO,1,0,0,0,2,1,No,No,No,Yes,No,No,Yes,1,86.2,178.7,1,89.35,0,0,1,0,0,0,1,0,0,0,0,0
0036-IHMOT,1,0,1,1,55,1,No,No,Yes,Yes,Yes,Yes,Yes,1,103.7,5656.75,0,102.85,1,0,1,0,0,0,0,0,0,0,1,0
0115-TFERT,0,0,1,0,21,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.2,2317.1,1,110.33809523809524,0,0,1,0,0,1,0,1,0,0,0,0
4178-EGMON,0,0,1,0,70,1,Yes,Yes,Yes,No,Yes,No,No,1,88.0,5986.45,0,85.52071428571428,0,1,1,0,1,0,0,0,0,0,0,1
4220-TINQT,1,0,1,0,61,1,Yes,No,No,Yes,Yes,Yes,Yes,1,106.35,6751.35,0,110.67786885245903,0,0,1,0,0,1,0,0,0,0,0,1
5318-YKDPV,0,0,1,1,43,1,No,Yes,No,Yes,Yes,Yes,Yes,1,79.15,3566.6,0,82.94418604651163,0,1,0,0,1,0,0,0,0,1,0,0
7975-TZMLR,0,0,0,0,47,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.1,4889.3,0,104.02765957446809,1,0,1,0,0,1,0,0,0,1,0,0
0295-QVKPB,0,0,0,0,5,1,No,No,No,Yes,Yes,Yes,No,1,63.95,318.1,0,63.620000000000005,0,0,0,0,1,0,0,0,0,0,0,0
4335-BSMJS,1,0,0,0,62,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.8,1563.95,0,25.225,0,1,0,1,1,0,0,0,0,0,0,1
2311-QYMUQ,1,0,1,1,16,1,No,No,Yes,Yes,No,Yes,No,1,89.45,1430.25,1,89.390625,0,0,1,0,1,0,0,1,0,0,0,0
3643-AHCFP,0,1,1,0,7,1,Yes,No,No,No,No,Yes,Yes,1,95.6,644.35,1,92.05,0,0,1,0,0,0,0,0,0,0,0,0
9146-JRIOX,1,0,1,1,14,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.55,372.45,0,26.603571428571428,0,0,0,1,0,0,1,1,0,0,0,0
3104-OWCGK,0,0,1,1,60,1,No,No,Yes,Yes,No,Yes,No,0,90.95,5453.4,1,90.89,1,0,1,0,0,1,0,0,0,0,1,0
5337-IIWKZ,0,0,1,1,34,0,No phone service,No,No,Yes,Yes,Yes,No,1,44.85,1442.6,0,42.42941176470588,0,0,0,0,0,1,0,0,1,0,0,0
9101-BWFSS,1,0,1,0,50,1,Yes,Yes,Yes,No,Yes,Yes,Yes,0,108.55,5610.7,1,112.214,1,0,1,0,0,1,0,0,0,0,1,0
9650-VBUOG,0,0,1,1,38,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.05,963.95,0,25.367105263157896,0,1,0,1,1,0,0,0,0,1,0,0
3487-EARAT,1,0,1,1,70,1,No,Yes,Yes,Yes,Yes,No,Yes,0,74.1,5222.3,0,74.60428571428572,1,0,0,0,1,0,0,0,0,0,0,1
2672-TGEFF,1,0,1,1,37,1,Yes,No,Yes,No,No,Yes,No,1,88.8,3340.55,0,90.28513513513514,0,0,1,0,0,1,0,0,0,1,0,0
9231-ZJYAM,1,1,0,0,4,1,No,No,No,No,No,Yes,No,1,78.85,292.8,1,73.2,0,0,1,0,0,1,0,0,0,0,0,0
4250-WAROZ,0,1,1,1,60,1,Yes,Yes,Yes,No,No,No,Yes,1,93.25,5774.55,0,96.2425,0,0,1,0,0,1,0,0,0,0,1,0
8184-WMOFI,0,0,1,1,62,1,No,Yes,No,Yes,Yes,No,Yes,0,71.4,4487.3,0,72.3758064516129,1,0,0,0,1,0,0,0,0,0,0,1
6982-SSHFK,0,0,0,0,1,1,No,No,No,No,No,No,No,0,44.4,44.4,1,44.4,0,0,0,0,0,0,1,0,0,0,0,0
6092-QZVPP,0,0,0,0,36,1,No,Yes,No,Yes,Yes,Yes,Yes,1,79.2,2854.95,0,79.30416666666666,0,0,0,0,1,0,0,0,1,0,0,0
4625-LAMOB,0,0,0,0,44,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,905.55,0,20.580681818181816,0,1,0,1,1,0,0,0,0,1,0,0
0727-BMPLR,1,1,0,0,55,1,Yes,No,No,Yes,No,Yes,Yes,1,100.0,5509.3,1,100.16909090909091,1,0,1,0,0,1,0,0,0,0,1,0
0392-BZIUW,1,0,1,0,72,1,Yes,Yes,No,Yes,No,Yes,Yes,1,105.0,7589.8,0,105.41388888888889,0,1,1,0,1,0,0,0,0,0,0,1
1038-ZAGBI,1,0,1,1,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,229.6,1,19.133333333333333,1,0,0,1,0,0,0,0,0,0,0,0
6549-NNDYT,1,0,0,0,13,0,No phone service,Yes,No,No,No,No,No,1,30.85,394.1,0,30.315384615384616,0,0,0,0,0,0,0,1,0,0,0,0
3027-ZTDHO,0,0,0,0,1,1,No,No,No,No,No,Yes,Yes,1,89.9,89.9,1,89.9,0,0,1,0,0,1,0,0,0,0,0,0
0422-OHQHQ,1,0,1,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.55,295.95,0,19.73,1,0,0,1,0,0,1,1,0,0,0,0
6916-HIJSE,1,0,0,0,65,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,84.85,5459.2,0,83.9876923076923,0,1,0,0,0,0,0,0,0,0,0,1
2316-ESMLS,1,0,1,1,12,0,No phone service,Yes,No,No,Yes,No,No,0,33.15,444.75,0,37.0625,1,0,0,0,1,0,0,0,0,0,0,0
9778-OGKQZ,0,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,92.0,6782.15,0,94.19652777777777,0,1,0,0,1,0,0,0,0,0,0,1
7408-OFWXJ,1,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,89.8,6510.45,0,90.42291666666667,0,1,0,0,1,0,0,0,0,0,0,1
6007-TCTST,1,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,115.8,8476.5,0,117.72916666666667,0,1,1,0,0,0,0,0,0,0,0,1
2252-NKNSI,0,0,0,1,52,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,85.15,4461.85,0,85.8048076923077,0,1,0,0,0,0,1,0,0,0,1,0
8713-IGZSO,0,0,0,0,2,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.85,62.0,0,31.0,0,0,0,1,0,0,1,0,0,0,0,0
7905-TVXTA,1,0,0,0,5,1,No,Yes,No,No,Yes,Yes,No,1,64.35,352.65,0,70.53,0,0,0,0,0,1,0,0,0,0,0,0
7695-PKLCZ,1,0,0,0,68,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.5,1424.9,0,20.954411764705885,0,1,0,1,1,0,0,0,0,0,0,1
2382-BCKQJ,1,0,0,1,62,1,Yes,No,No,Yes,No,Yes,Yes,1,100.15,6413.65,1,103.44596774193548,1,0,1,0,0,1,0,0,0,0,0,1
8374-UULRV,0,0,0,0,72,1,Yes,Yes,Yes,No,Yes,Yes,Yes,0,86.05,6309.65,0,87.63402777777777,0,1,0,0,1,0,0,0,0,0,0,1
2207-NHRJK,0,0,0,0,1,1,No,No,Yes,No,No,No,No,0,50.8,50.8,1,50.8,0,0,0,0,0,1,0,0,0,0,0,0
3224-DFQNQ,1,0,1,0,66,1,Yes,Yes,Yes,No,Yes,No,No,0,89.0,5898.6,0,89.37272727272727,1,0,1,0,0,1,0,0,0,0,0,1
5275-PMFUT,0,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,1,64.8,4719.75,0,65.55208333333333,0,1,0,0,1,0,0,0,0,0,0,1
4795-UXVCJ,0,0,0,0,26,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,457.3,0,17.588461538461537,1,0,0,1,1,0,0,0,1,0,0,0
9777-IQHWP,0,0,1,1,64,1,Yes,Yes,No,Yes,No,No,Yes,0,93.4,5822.3,0,90.9734375,0,1,1,0,0,0,0,0,0,0,0,1
0947-MUGVO,0,1,1,0,20,1,No,No,Yes,No,No,No,No,1,73.65,1463.5,1,73.175,0,0,1,0,0,1,0,1,0,0,0,0
9944-HKVVB,1,0,0,0,3,1,No,No,Yes,No,No,Yes,Yes,1,95.1,307.4,1,102.46666666666665,0,0,1,0,0,1,0,0,0,0,0,0
4124-MMETB,0,0,0,0,22,1,Yes,No,No,No,No,Yes,Yes,1,94.65,2104.55,1,95.66136363636365,0,0,1,0,1,0,0,1,0,0,0,0
3671-SHRSP,0,0,1,0,4,1,No,No,No,Yes,Yes,No,No,1,80.6,319.15,1,79.7875,0,0,1,0,0,0,1,0,0,0,0,0
0979-MOZQI,0,0,1,0,62,0,No phone service,No,No,No,Yes,Yes,No,1,39.0,2337.45,0,37.7008064516129,0,1,0,0,0,0,0,0,0,0,0,1
2732-ISEZX,1,0,0,0,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.5,104.3,0,20.86,0,0,0,1,0,0,1,0,0,0,0,0
3313-QKNKB,0,0,1,0,59,1,Yes,No,No,No,No,No,Yes,0,85.55,5084.65,1,86.18050847457627,1,0,1,0,0,1,0,0,0,0,1,0
0323-XWWTN,0,0,0,1,3,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,26.4,121.25,0,40.416666666666664,0,1,0,1,0,0,1,0,0,0,0,0
1937-OTUKY,1,0,1,0,72,1,Yes,Yes,No,Yes,Yes,Yes,No,1,98.2,7015.9,0,97.44305555555555,0,1,1,0,0,0,0,0,0,0,0,1
1573-LGXBA,0,0,1,1,57,1,No,No,Yes,Yes,No,Yes,Yes,1,97.55,5598.0,0,98.21052631578948,1,0,1,0,1,0,0,0,0,0,1,0
1764-VUUMT,0,0,0,1,66,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,1269.1,0,19.228787878787877,0,1,0,1,1,0,0,0,0,0,0,1
5073-WXOYN,1,0,0,0,60,0,No phone service,No,Yes,No,No,Yes,Yes,1,50.8,3027.4,1,50.45666666666667,0,0,0,0,0,1,0,0,0,0,1,0
4713-ZBURT,0,0,0,1,45,1,Yes,No,No,Yes,No,Yes,Yes,0,99.7,4634.35,0,102.98555555555556,0,1,1,0,0,0,0,0,0,1,0,0
3050-GBUSH,1,0,0,0,3,0,No phone service,No,No,No,No,Yes,No,1,34.8,113.95,0,37.983333333333334,0,0,0,0,1,0,0,0,0,0,0,0
0207-MDKNV,1,0,0,0,15,1,No,Yes,No,Yes,Yes,Yes,Yes,0,105.1,1582.75,1,105.51666666666667,0,0,1,0,0,1,0,1,0,0,0,0
7876-AEHIG,1,0,0,1,51,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,0,60.15,3077.0,0,60.333333333333336,1,0,0,0,0,0,0,0,0,0,1,0
7945-HLKEA,1,0,0,0,60,1,Yes,Yes,No,Yes,Yes,No,No,0,64.75,4039.5,0,67.325,1,0,0,0,0,1,0,0,0,0,1,0
9342-VNIMQ,0,0,0,0,33,1,Yes,No,Yes,No,No,No,No,1,54.65,1665.2,0,50.46060606060606,0,0,0,0,0,0,0,0,1,0,0,0
9851-KIELU,0,0,0,0,10,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,110.1,1043.3,1,104.33,0,0,1,0,0,1,0,0,0,0,0,0
3523-BRGUW,0,1,0,0,26,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,504.2,0,19.392307692307693,1,0,0,1,1,0,0,0,1,0,0,0
3908-BLSYF,1,0,0,0,6,1,No,No,No,Yes,No,No,Yes,0,83.9,497.55,1,82.925,0,0,1,0,0,1,0,0,0,0,0,0
3199-NPKCN,1,0,1,0,67,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,111.25,7511.65,0,112.1141791044776,1,0,1,0,0,1,0,0,0,0,0,1
5170-PTRKA,1,0,1,1,49,0,No phone service,Yes,No,No,Yes,No,No,1,35.8,1782.0,0,36.36734693877551,1,0,0,0,1,0,0,0,0,0,1,0
4661-NJEUX,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.05,20.05,0,20.05,0,0,0,1,0,0,1,0,0,0,0,0
2123-AGEEN,1,1,0,0,7,1,No,No,No,Yes,No,Yes,No,1,84.35,609.65,0,87.09285714285714,0,0,1,0,0,1,0,0,0,0,0,0
1258-YMZNM,1,1,0,0,27,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,110.5,2857.6,0,105.83703703703704,1,0,1,0,0,0,0,0,1,0,0,0
0048-LUMLS,0,0,1,1,37,1,No,No,No,No,No,Yes,Yes,0,91.2,3247.55,0,87.77162162162162,1,0,1,0,1,0,0,0,0,1,0,0
7549-MYGPK,1,0,1,1,63,1,Yes,Yes,Yes,Yes,No,Yes,No,1,100.55,6215.35,1,98.65634920634922,0,0,1,0,0,1,0,0,0,0,0,1
5898-IGSLP,0,0,1,1,31,1,Yes,Yes,No,Yes,Yes,No,No,0,89.3,2823.0,0,91.06451612903226,0,0,1,0,0,1,0,0,1,0,0,0
3804-RVTGV,0,0,1,1,50,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.85,5017.9,1,100.35799999999999,0,0,1,0,0,0,0,0,0,0,1,0
6259-WJQLC,0,1,0,0,32,1,Yes,No,No,Yes,No,No,No,1,81.1,2619.25,0,81.8515625,0,0,1,0,1,0,0,0,1,0,0,0
9227-LUNBG,1,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,24.6,24.6,1,24.6,0,0,0,0,0,1,0,0,0,0,0,0
7997-EASSD,1,0,1,0,63,1,Yes,No,No,No,Yes,No,No,1,81.2,4965.1,0,78.81111111111112,1,0,1,0,1,0,0,0,0,0,0,1
0730-KOAVE,0,0,0,0,30,1,Yes,Yes,Yes,No,No,No,Yes,1,94.3,2679.7,0,89.32333333333332,0,0,1,0,1,0,0,0,1,0,0,0
8975-SKGRX,0,0,1,0,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,116.1,8310.55,0,117.04999999999998,0,1,1,0,0,0,0,0,0,0,0,1
0678-RLHVP,1,0,0,0,53,1,Yes,No,Yes,Yes,No,Yes,Yes,0,105.55,5682.25,0,107.2122641509434,0,1,1,0,0,1,0,0,0,0,1,0
